deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,dataset,model,seed,method
109,0.5393707033315707,0.5324046434494196,0.08196721311475409,0.1559633027522936,0.09174311926605505,yeast,lr,29,random_deletion
109,0.6279217345319936,0.6670866983599671,0.26229508196721313,0.6972477064220184,0.30275229357798167,yeast,lr,29,global_top_loss
109,0.761078794288736,0.7791666666666667,0.5737704918032787,0.43119266055045874,0.01834862385321101,yeast,lr,29,class_proportional
109,0.6033315705975674,0.6335150940414098,0.21311475409836064,1.0,0.0,yeast,lr,29,oracle_deletion
109,0.761078794288736,0.7791666666666667,0.5737704918032787,0.43119266055045874,0.01834862385321101,yeast,lr,29,crcc_p_l0
109,0.761078794288736,0.7791666666666667,0.5737704918032787,0.43119266055045874,0.01834862385321101,yeast,lr,29,crcc_p_l025
109,0.761078794288736,0.7791666666666667,0.5737704918032787,0.43119266055045874,0.01834862385321101,yeast,lr,29,crcc_p_l05
109,0.761078794288736,0.7791666666666667,0.5737704918032787,0.43119266055045874,0.01834862385321101,yeast,lr,29,crcc_p_l10
109,0.7626916975145426,0.7828272012107194,0.5737704918032787,0.3577981651376147,0.009174311926605505,yeast,lr,29,crcc_m
0,0.5459545214172395,0.544608824859487,0.09836065573770492,0.0,0.0,yeast,lr,47,no_cleaning
109,0.5459545214172395,0.544608824859487,0.09836065573770492,0.1743119266055046,0.10091743119266056,yeast,lr,47,random_deletion
109,0.5902961396086727,0.6131835032437443,0.19672131147540983,0.7614678899082569,0.22935779816513763,yeast,lr,47,global_top_loss
109,0.7184822845055526,0.7399228881878724,0.4918032786885246,0.3577981651376147,0.045871559633027525,yeast,lr,47,class_proportional
